"ID","Abteilung","Jahr","Aktenzeichen","Status","Titel"
"10-2015-010","10","2015","WD 10 - 010/15","A","Restitution von Kunst- und Kulturgut, das von Behörden der ehemaligen sowjetischen Besatzungszone/DDR entzogen wurde"
"10-2015-009","10","2015","WD 10 - 009/15","A","TTIP und Kultur"
"10-2014-097","10","2014","WD 10 - 097/14","A","Korruption und Governance-Strukturen in internationalen Sportorganisationen"
"10-2014-090","10","2014","WD 10 - 090/14","A","Finanzen und Vermögen der Kirchen in Deutschland"
"10-2014-084","10","2014","WD 10 - 084/14","A","Das Dopingkontrollsystem in Deutschland"
"10-2014-083","10","2014","WD 10 - 083/14","A","Nationale Anti-Doping-Organisationen im internationalen Vergleich"
"10-2014-082","10","2014","WD 10 - 082/14","A","Bedroht TTIP die Kultur? Zur Rolle von Kultur und Medien im Rahmen der Transatlantischen Handels- und Investitionspartnerschaft"
"10-2014-068","10","2014","WD 10 - 068/14","A","Finanzen und Vermögen der Kirchen in Deutschland"
"10-2014-063","10","2014","WD 10 - 063/14","A","Alternative Finanzierungsinstrumente in der Kinofilmförderung"
"10-2014-060","10","2014","WD 10 - 060/14","A","Kirchliche Vermögens- und Finanzverwaltung"
"10-2014-058","10","2014","WD 10 - 058/14","A","Deutsche Olympiabewerbungen"
"10-2014-051","10","2014","WD 10 - 051/14","A","Sportliche Großveranstaltungen als Wirtschaftsfaktor"
"10-2014-049","10","2014","WD 10 - 049/14","A","Fragen zu Musik-Streamingdiensten und Missbrauch einer marktbeherrschenden Stellung im Musikmarkt"
"10-2014-047","10","2014","WD 10 - 047/14","A","Die transatlantische Handels- und Investitionspartnerschaft: Ausnahmeregelungen für Kultur und Medien?"
"10-2014-045","10","2014","WD 10 - 045/14","A","Regelungen zum Thema Cybermobbing in anderen Staaten"
"10-2014-021","10","2014","WD 10 - 021/14","A","Bedingungen für den Verzicht auf Rundfunklizenzen für Livestreams über das Internet"
"10-2014-019","10","2014","WD 10 - 019/14","A","Förderung ausgewählter Bereiche von Kultur und Kulturwissenschaft"
"10-2014-012","10","2014","WD 10 - 012/14","A","Vergleich der Sender CNN, Deutsche Welle, BBC und CCTV"
"10-2014-006","10","2014","WD 10 - 006/14","A","Governance des Profi-Fußballs in Deutschland und die Finanzierung von Sportstätten"
"10-2013-085","10","2013","WD 10 - 085/13","A","Das Dopingkontrollsystem in Deutschland"
"10-2013-084","10","2013","WD 10 - 084/13","A","Raubkunst und Restitution Der Fall Gurlitt und die Aufarbeitung der NS-Kunstpolitik"
"10-2013-081","10","2013","WD 10 - 081/13","A","Einzelfragen zum neuen Staatsvertrag über den Südwestfunk"
"10-2013-080","10","2013","WD 10 - 080/13","A","Zum heutigem Umgang mit kulturbezogenen Einrichtungen der ehemaligen Fürstenhäuser"
"10-2013-074","10","2013","WD 10 - 074/13","A","Kirchenbaulasten in der ehemaligen DDR"
"10-2013-069","10","2013","WD 10 - 069/13","A","Lizensierungspflicht des Rundfunks in Zeiten der Digitalisierung"
"10-2013-068","10","2013","WD 10 - 068/13","A","Verletzung des allgemeinen Persönlichkeitsrechts durch Namensnennung in öffentlichen Petitionen"
"10-2013-065","10","2013","WD 10 - 065/13","A","Die transatlantische Handel- und Investitionspartnerschaft: Ausnahmeregelungen für Kultur und Medien?"
"10-2013-063","10","2013","WD 10 - 063/13","A","Intersexualität I Transsexualität und Olympische Wettkämpfe"
"10-2013-057","10","2013","WD 10 - 057/13","A","Finanzverfassung und Auswirkungen auf die öffentliche Kulturförderung - Zum Auslaufen des Solidarpakts II und dem Wirksamwerden der Schuldenbremse im Jahr 201"
"10-2013-054","10","2013","WD 10 - 054/13","A","Die Reform der Rundfunkfinanzierung"
"10-2013-041","10","2013","WD 10 - 041/13","A","öffentlich-rechtlicher Rundfunk in Mitgliedstaaten der EU und der Schweiz"
"10-2013-025","10","2013","WD 10 - 025/13","A","Zur Ausgabenstruktur der öffentlich-rechtlichen Rundfunkanstalten"
"10-2013-023","10","2013","WD 10 - 023/13","A","Provenienzforschung - zur Rolle von Bundesbehörden und Ministerien"
"10-2013-017","10","2013","WD 10 - 017/13","A","Das Dopingkontrollsystem in Deutschland"
"10-2013-007","10","2013","WD 10 - 007/13","A","Die neue Rundfunkabgabe- Stellungnahme zum Rechtsgutachten von Christoph Degenhart"
"10-2013-005","10","2013","WD 10 - 005/13","A","Inwieweit weist der seit 01.01.2013 in Kraft getretene Rundfunkbeitrag Merkmale einer Steuer auf?"
"10-2012-114","10","2012","WD 10 - 114/12","A","Anti-Doping in Deutschland: Institutionelle Grundlagen und Reformoptionen"
"10-2012-113","10","2012","WD 10 - 113/12","A","Zur Frage möglicher Änderungen der betriebsverfassungsrechtlichen Rahmenbedingungen in Betrieben mit kirchlicher Trägerschaft"
"10-2012-112","10","2012","WD 10 - 112/12","A","Governance-Strukturen im deutschen Profi-Fußball"
"10-2012-103","10","2012","WD 10 - 103/12","A","Rechtliche Reaktionsmöglichkeiten auf Internetpiraterie Betrachtung im Hinblick auf Streaming-Websites"
"10-2012-100","10","2012","WD 10 - 100/12","A","Fragmentierung des Internets"
"10-2012-096","10","2012","WD 10 - 096/12","A","Spitzensportförderung des Bundes"
"10-2012-095","10","2012","WD 10 - 095/12","A","Nationale Anti-Doping Organisationen im internationalen Vergleich"
"10-2012-094","10","2012","WD 10 - 094/12","A","Rechtliche Reaktionsmöglichkeiten auf Internetpiraterie Darstellung der Instrumente im Hinblick auf Nutzer und Betreiber von Anwendungen, welche zum Austausch urheberrechtlich geschützten Materials genutzt werden können"
"10-2012-089","10","2012","WD 10 - 089/12","A","Vereinbarkeit von hohen politischen Ämtern und Leitungsfunktionen in der Kirche"
"10-2012-079","10","2012","WD 10 - 079/12","A","Barrierefreier Sport: Sportpolitische Perspektiven mit Blick auf Inklusion und Teilhabe in Deutschland und der EU"
"10-2012-067","10","2012","WD 10 - 067/12","A","Musikförderung in Frankreich, der Schweiz, Österreich, den Niederlanden, Schweden, Dänemark, Finnland und Norwegen unter besonderer Berücksichtigung der Nachwuchsförderung"
"10-2012-065","10","2012","WD 10 - 065/12","A","Stiftungen im Bereich Kunst und Kultur- Denkmalschutz und Denkmalpflege und/oder Heimatpflege und Heimatkunde"
"10-2012-055","10","2012","WD 10 - 055/12","A","Die Folgen des Zweiten Weltkriegs für Kunst- und Kulturgüter: Kunstraub, Beutekunst und „entartete Kunst“"
"10-2012-049","10","2012","WD 10 - 049/12","A","Kennzeichnungspflicht für retuschierte Körperbilder in Werbeanzeigen analog einer französischen Gesetzesinitiative"
"10-2012-042","10","2012","WD 10 - 042/12","A","Assemblée Nationale - Gesetzentwurf über Fotos von retuschierten Körperbildern"
"10-2012-040","10","2012","WD 10 - 040/12","A","Internet Governance im Rahmen internationaler Organisationen"
"10-2012-036","10","2012","WD 10 - 036/12","A","Kunsthandel und Stiftungsaufsicht"
"10-2012-035","10","2012","WD 10 - 035/12","A","Kulturförderung, Kulturausgaben und Kulturwirtschaft"
"10-2012-034","10","2012","WD 10 - 034/12","A","Rechtsschutzmöglichkeiten gegen die Verletzung von Persönlichkeitsrechten bei der Facebook-Gesichtserkennung unter Berücksichtigung der europäischen Facebook-Niederlassung in Irland und deren Zuständigkeitsbereich"
"10-2012-029","10","2012","WD 10 - 029/12","A","Digitaler Nachlass"
"10-2012-025","10","2012","WD 10 - 025/12","A","Internet Governance unter besonderer Berücksichtigung der Tätigkeit der Institution ICANN"
"10-2012-015","10","2012","WD 10 - 015/12","A","Nationale Anti-Doping Organisationen im internationalen Vergleich"
"10-2012-013","10","2012","WD 10 - 013/12","A","Bundesförderung in den Bereichen Stadt- und Baukultur, Denkmalschutz und UNESCO Weltkulturerbe"
"10-2011-115","10","2011","WD 10 - 115/11","A","Internet als Teil der staatlichen Daseinsvorsorge"
"10-2011-109","10","2011","WD 10 - 109/11","A","Besserstellungsverbot bei Zuwendungen des Bundes an Sportverbände"
"10-2011-106","10","2011","WD 10 - 106/11","A","Betriebliche Mitbestimmung in kirchlichen Einrichtungen in der Weimarer Republik"
"10-2011-105","10","2011","WD 10 - 105/11","A","NS-Gedenkstätten in Europa"
"10-2011-097","10","2011","WD 10 - 097/11","A","Open Access"
"10-2011-094","10","2011","WD 10 - 094/11","A","Nationallizenzen für öffentliche Bibliotheken"
"10-2011-091","10","2011","WD 10 - 091/11","A","Das Dopingkontrollsystem und der Datenschutz"
"10-2011-090","10","2011","WD 10 - 090/11","A","Formen und Modelle der Förderung von Künstlerinnen und Künstlern"
"10-2011-085","10","2011","WD 10 - 085/11","A","Virtuelle Güter bei Computerspielen"
"10-2011-081","10","2011","WD 10 - 081/11","A","Übersicht zu Gedenk- und Erinnerungsstätten für verfolgte Künstler und Künstlerinnen"
"10-2011-077","10","2011","WD 10 - 077/11","A","Organisationsstruktur und Vergütungstarife von Verwertungsgesellschaften in ausgewählten europäischen Ländern"
"10-2011-074","10","2011","WD 10 - 074/11","AI","Entwicklung und Bedeutung der im Internet ehrenamtlich eingestellten Wissensangebote insbesondere im Hinblick auf die Wild-Initiativen"
"10-2011-060","10","2011","WD 10 - 060/11","A","Öffentliche Kulturförderung im internationalen Vergleich"
"10-2011-057","10","2011","WD 10 - 057/11","A","Hilfe für Doping-Opfer der DDR"
"10-2011-055","10","2011","WD 10 - 055/11","A","Konventionen zum Denkmalschutz"
"10-2011-053","10","2011","WD 10 - 053/11","A","Jugendgefährdende Medieninhalte und ihre Wirkung auf Kinder und Jugendliche"
"10-2011-051","10","2011","WD 10 - 051/11","A","Sponsoring und Hospitality-Marketing in Fußball-Stadien"
"10-2011-049","10","2011","WD 10 - 049/11","A","Inklusion und Teilhabe: Die Sportpolitik der Europäischen Union und die UN-Konvention über die Rechte der Behinderten"
"10-2011-044","10","2011","WD 10 - 044/11","A","Jugendmedienschutz in Deutschland- Rechtsgrundlagen und Institutionen"
"10-2011-038","10","2011","WD 10 - 038/11","A","Gesetzlicher Rahmen für ein Parlamentsfernsehen"
"10-2011-030","10","2011","WD 10 - 030/11","A","Lizenzgebührenpflichtigkeit sog. Antennengemeinschaften"
"10-2011-026","10","2011","WD 10 - 026/11","A","Social Media und politische Teilhabe"
"10-2011-015","10","2011","WD 10 - 015/11","A","Presseförderung - Die Rolle von Stiftungen zur Förderung journalistischer Projekte"
"10-2011-008","10","2011","WD 10 - 008/11","A","Stellungnahme zum ungarischen Mediengesetz"
"10-2010-154","10","2010","WD 10 - 154/10","A","Filmfördersysteme in ausgewählten europäischen Ländern"
"10-2010-150","10","2010","WD 10 - 150/10","A","Weist die geplante Haushaltsabgabe zur Finanzierung des öffentlich-rechtlichen Rundfunks steuerliche Merkmale auf?"
"10-2010-149","10","2010","WD 10 - 149/10","A","Der Bildungsauftrag des öffentlich-rechtlichen Rundfunks in Deutschland"
"10-2010-148","10","2010","WD 10 - 148/10","A","Das UNESCO-Übereinkommen zur Bewahrung des immateriellen Kulturerbes"
"10-2010-144","10","2010","WD 10 - 144/10","A","Kunst am Bau in der DDR"
"10-2010-140","10","2010","WD 10 - 140/10","AI","Entwicklung und Bedeutung der in Internet ehrenamtlich eingestellten Wissensangebote insbesondere im Hinblick auf die Wiki-Initiativen"
"10-2010-133","10","2010","WD 10 - 133/10","A","Programmexport deutscher Fernsehproduktionen"
"10-2010-132","10","2010","WD 10 - 132/10","A","Sportförderung und Sportwissenschaft im internationalen Vergleich"
"10-2010-127","10","2010","WD 10 - 127/10","A","Hilfe für Doping-Opfer der DDR"
"10-2010-113","10","2010","WD 10 - 113/10","A","Die Diskussion über Kostenbeteiligungsmodelle für Polizeieinsätze bei sportlichen Veranstaltungen"
"10-2010-112","10","2010","WD 10 - 112/10","A","Kinodigitalisierung in Europa"
"10-2010-111","10","2010","WD 10 - 111/10","A","Urheberrecht in der digitalen Gesellschaft"
"10-2010-092","10","2010","WD 10 - 092/10","A","Einzigartigkeit bei Bewerbung der Stadt Nürnberg um den Titel „Welterbe der UNESCO“"
"10-2010-089","10","2010","WD 10 - 089/10","A","Gesetzliche Regelungen zu Ortungsdiensten im Telekommunikationsgesetz und Telemediengesetz"
"10-2010-087","10","2010","WD 10 - 087/10","A","Die Welterbeliste der UNESCO - Aufnahmeverfahren vor dem Hintergrund aktueller Initiativen"
"10-2010-086","10","2010","WD 10 - 086/10","A","Formen der Kultur- und Künstlerförderung"
"10-2010-081","10","2010","WD 10 - 081/10","A","Organisation und Struktur ausgewählter Filmarchive"
"10-2010-080","10","2010","WD 10 - 080/10","A","Förderung der nichtolympischen Sportarten in vergleichender Perspektive"
"10-2010-078","10","2010","WD 10 - 078/10","A","Werbeverbot für ungesunde Lebensmittel"
"10-2010-071","10","2010","WD 10 - 071/10","AI","EU-Kulturpolitik nach Lissabon"
"10-2010-064","10","2010","WD 10 - 064/10","A","Vergleich der Filmarchivierung in der BRD und in der DDR"
"10-2010-049","10","2010","WD 10 - 049/10","A","Sperrung von Internetseiten mit kinderpornographischen Inhalten in Australien"
"10-2010-044","10","2010","WD 10 - 044/10","A","Zu Fragen der Anerkennung des DEFA-Filmstock als Weltdokumentenerbe"
"10-2010-042","10","2010","WD 10 - 042/10","A","Internetsperren für kinderpornographische Inhalte"
"10-2010-039","10","2010","WD 10 - 039/10","A","Kulturpolitik der Europäischen Union nach dem Lissabon-Vertrag"
"10-2010-026","10","2010","WD 10 - 026/10","A","Sportförderung in Deutschland"
"10-2010-013","10","2010","WD 10 - 013/10","A","Historische Aspekte der Staatsleistungen an die Kirchen gemäß Artikel 140 Grundgesetz"
"10-2010-010","10","2010","WD 10 - 010/10","A","Die UNESCO-Konvention zum Schutz und zur Förderung der Vielfalt kultureller Ausdrucksformen und ihre Auswirkungen auf die Förderung von Kunst und Kultur"
"10-2010-005","10","2010","WD 10 - 005/10","A","Sanierung von Luftschutzstollen"
"10-2010-004","10","2010","WD 10 - 004/10","A","Anti-Doping im internationalen Vergleich"
"10-2009-085","10","2009","WD 10 - 085/09","A","Kulturbeziehungen der Bundesländer"
"10-2009-082","10","2009","WD 10 - 082/09","A","Quantitativer Vergleich der Musikförderung in den Bereichen U- und E-Musik"
"10-2009-080","10","2009","WD 10 - 080/09","A","Ansätze zum Thema Medienkonzentration auf europäischer Ebene"
"10-2009-072","10","2009","WD 10 - 072/09","A","Die mögliche Rolle von Stifungsmodellen bei der Presseförderung im europäischen Raum"
"10-2009-071","10","2009","WD 10 - 071/09","A","Leistungsschutzrechte in ausgewählten europäischen Staaten"
"10-2009-069","10","2009","WD 10 - 069/09","A","Spielstättenförderung in Deutschland"
"10-2009-068","10","2009","WD 10 - 068/09","AI","Das Für und Wider der urheberrechtliehen Diskussion im Zusammenhang mit dem „Heidelberger Appell“"
"10-2009-064","10","2009","WD 10 - 064/09","A","Zum Leistungsschutzrecht von Zeitungs- und Zeitschriftenverlagen im Zeitalter der Digitalisierung"
"10-2009-058","10","2009","WD 10 - 058/09","A","Deutscher Film -Zur Begrifflichkeit des „deutschen Films“ insbesondere in den Förderinstrumenten von Bund und Ländern"
"10-2009-055","10","2009","WD 10 - 055/09","A","Rechtliche Grundlagen und institutionelle Strukturen von Verwertungsgesellschaften im europäischen Raum"
"10-2009-054","10","2009","WD 10 - 054/09","A","Integration durch Sport"
"10-2009-049","10","2009","WD 10 - 049/09","A","Schutz der Presseverlage durch Einführung eines eigenen Leistungsschutzrechts"
"10-2009-048","10","2009","WD 10 - 048/09","A","Finanzierungsregelungen und Ausgaben der Landesmedienanstalten"
"10-2009-047","10","2009","WD 10 - 047/09","A","Das UNESCO-Weltkulturerbe - Die Bedeutung von Pufferzonen, dargestellt am Beispiel des Denkmalbereichs Berlin-Potsdamer Kulturlandschaft"
"10-2009-045","10","2009","WD 10 - 045/09","A","Leistungsschutzrechte von Zeitungs- und Zeitschriftenverlagen im Zeitalter der Digitalisierung"
"10-2009-044","10","2009","WD 10 - 044/09","A","Die Staatsferne der Aufsichtsgremien öffentlich-rechtlicher Rundfunkanstalten"
"10-2009-021","10","2009","WD 10 - 021/09","A","Presseförderung in Frankreich und anderen EU-Mitgliedstaaten"
"10-2009-019","10","2009","WD 10 - 019/09","A","Presseförderung in den EU-Mitgliedstaaten"
"10-2009-012","10","2009","WD 10 - 012/09","A","Aktueller Stand der Diskussion um die Einführung einer Kulturflatrate"
"10-2009-011","10","2009","WD 10 - 011/09","A","Pressefreiheit und Vertrieb von Print-Medien. Das System des Presse-Grosso"
"10-2009-010","10","2009","WD 10 - 010/09","A","Sperrverfügungen gegen Internet-Provider (aktualisierte Fassung)"
"10-2009-007","10","2009","WD 10 - 007/09","A","Zuständigkeiten von Bund, Ländern und der EU im Medien- und Telekommunikationsrecht"
"10-2009-004","10","2009","WD 10 - 004/09","A","Die Förderung des Hochleistungssports behinderter Menschen im internationalen Vergleich"
"10-2009-003","10","2009","WD 10 - 003/09","A","Gerichtsberichterstattung in Großbritannien"
"10-2009-002","10","2009","WD 10 - 002/09","A","Schwerpunkte der EU-Kulturpolitik"
"10-2008-116","10","2008","WD 10 - 116/08","A","Sperrverfügungen gegen Internet-Provider"
"10-2008-111","10","2008","WD 10 - 111/08","A","Quoten für ausländische Sportler"
"10-2008-110","10","2008","WD 10 - 110/08","A","Persönlichkeitsrechte im Internet"
"10-2008-109","10","2008","WD 10 - 109/08","A","Anti-Doping in Deutschland und Europa"
"10-2008-105","10","2008","WD 10 - 105/08","A","Filmbildung als Teilaspekt der kulturellen Medienbildung"
"10-2008-101","10","2008","WD 10 - 101/08","A","Filmabgaben nach der Novelle des Filmförderungsgesetzes"
"10-2008-097","10","2008","WD 10 - 097/08","A","Die Förderung des Spitzensports im internationalen Vergleich"
"10-2008-094","10","2008","WD 10 - 094/08","A","Auswärtige Kulturpolitik der Europäischen Union"
"10-2008-083","10","2008","WD 10 - 083/08","A","Kulturtourismus und das nationale Kulturerbe"
"10-2008-078","10","2008","WD 10 - 078/08","A","Bibliotheksgesetzgebung in Deutschland"
"10-2008-077","10","2008","WD 10 - 077/08","A","Filmerbe im internationalen Vergleich"
